id,state,title,topic,status,text_status,text,route,milepost,county,source_agency,source_url,lat,lon
ID-432,ID,Old Delta Sediments,Geology / natural history,active,official,"Some 14,500 years ago, its shoreline suddenly went down about 80 feet following an enormous discharge into Snake River. From then on, it gradually receded to become Salt Lake. Bear River then had to cut through and erode its old delta, forming the steep sides and gullies you see here today.",SH-34,12.87,Franklin,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.164089,-111.831872
ID-433,ID,Cariboo Mountain,Mining / industry,active,official,"Jesse ""Cariboo Jack"" Fairchild discovered gold high on Cariboo Mountain in August 1870, and a mining rush from Utah followed in September. Production continued for two decades before the gold ran out. Millions of dollars worth of gold were taken from the gravels during that long period of successful mining.",SH-34,93.66,Caribou,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.977129,-111.37711
ID-434,ID,Bison Jump,Native American,active,official,"After they acquired Spanish horses, eighteenth century Shoshoni buffalo hunters could drive a small herd over a cliff to make their work easier. Directly north of here, an old buffalo jump, used before mining commenced in this region, can be seen clearly. Archaeologists also have found stone weapon factories near it.",SH-75,243.92,Custer,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.471774,-114.215533
ID-435,ID,Emile Grandjean,Pioneer / settlement,active,official,"Before Idaho became a state in 1890, he built a winter cabin below Grandjean Peak at a site later occupied by Grandjean Ranger Station. Because of his European studies, he became a professional forester here. Then he served as supervisor of the Boise National Forest from 1906 to 1922.",SH-21,95.18,Boise,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.173478,-115.249733
ID-436,ID,Big Butte,Geology / natural history,active,official,"After a hot flow of molten rhyolite (acidic rock) boiled up through older lava, a second rhyolite dome pushed up a block of earlier basalt on its northwest side. They took many thousands of years to reach their present shape, but geologically they are very recent structures.",US-20,272.8,Bingham,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.528207,-112.714002
ID-442,ID,Emma Edwards,Pioneer / settlement,active,official,"Although her father had moved to California after serving as governor of Missouri (1844-1848), Emma preferred to spend much of her time in Idaho. After her marriage to John G. Green, a Boise Basin miner, they took up a land claim along Emma Creek and Green Creek in 1906 and lived here for many summers. Her seal design designated Syringa, which blooms on these hills, as Idaho's State Flower.",SH-21,77.64,Boise,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.072279,-115.528842
ID-444,ID,Lowman,Pioneer / settlement,active,official,Only a few scattered settlers lived here then. Lowman got all its supplies once a year from a large freight wagon over a state road built in 1894 to provide access to North Idaho. This highway followed in 1939. Eventually a one-room schoolhouse was moved here from Garden Valley. It still serves Lowman.,SH-21,72.84,Boise,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.082398,-115.61002
ID-446,ID,Bank Robbers,Pioneer / settlement,active,official,"Leaving a surprised cashier and his terrified customers, they calmly rode away. A deputy sheriff who borrowed a bicycle to pursue them up Montpelier Canyon was quickly outdistanced. Cassidy never was caught, but Bob Meeks was imprisoned until 1912 for helping in Montpelier's great bank robbery.",US-89,25.46,Bear Lake,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.317749,-111.308005
ID-447,ID,Pearl,Mining / industry,active,official,"Now a silent reminder of Gem County's major gold rush, Pearl once boasted of 3 mercantile stores, a butcher shop, 4 saloons, 2 hotels, one church, one school, a fire station, and an Odd Fellows Lodge. Although Pearl has deteriorated slowly since 1910, the lure of gold has continued to spark interest there as recently as 1982.",SH-16,110.95,Gem,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.84407,-116.468136
ID-448,ID,Nez Perce Trail,Transportation,active,official,"This trail was not available to Lewis and Clark in 1805, but an early missionary--Samuel Parker--crossed it with a Nez Perce trading party 30 years later. During an 1862 Montana gold rush, eager miners joined Lewiston merchants who sent pack trains over it with supplies for new gold camps. But bandits and robbers made wilderness travel unsafe along it.",US-93,331.91,Lemhi,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,45.484203,-113.979389
ID-449,ID,Idahome,Pioneer / settlement,active,official,"When wheat farms disappeared and highway traffic replaced rail service here, Idahome became a ghost town. Its grain elevators, lumberyards, stores, airport, oil company, school, newspaper, and people are only past memories. An elevator and a few building foundations mark its site.",SH-81,7.77,Cassia,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.414029,-113.399054
ID-452,ID,Pierre J. DeSmet,Pioneer / settlement,active,official,"Pierre J. DeSmet, a Belgian Jesuit leader, accompanied a Pend d'Oreille - Flathead band on their way northwest to their homeland. Climbing a mountain here, along streams ""descending from dizzy heights, leaping from rock to rock with a deafening noise,"" he invoked divine thanks for his successful tour into Idaho and Montana.",US-20,400.76,Fremont,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.614,-111.335695
ID-454,ID,Diamond Gulch,Mining / industry,active,official,"He told miners in Silver City that a prospector had given him some priceless diamonds from that area. Enough gems of interest to rock hounds were found there to maintain a diamond frenzy that winter. A similar excitement followed in 1892, but no actual diamonds ever were recovered in Diamond Gulch.",SH-78,34.09,Owyhee,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.158652,-116.509009
ID-455,ID,Emigrant Crossing,Oregon / California Trail,active,official,"They had to avoid a wide zone of shifting channels, so they descended Canyon Hill where the route is still visible. In 1853 Maria Belshaw ""...crossed Boise River at ford, 15 rods wide 3 feet deep, beautiful river, gravel bottom, very clear, large salmon in it."" After crossing, the road headed westward along a route that became US 20.","I-84 (Old Highway 30, Near Exit 26)",26,Canyon,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.688279,-116.688284
ID-456,ID,McAuley's Road,Oregon / California Trail,active,official,"Worst of all Oregon Trail descents, Big Hill needed replacement. Eliza McAuley reported that her brother Tom ""fished awhile, then took a ramble...and discovered a pass by which the mountain can be avoided by doing a little road building."" With an emigrant crew, he opened a wagon toll road that followed current Highway 30. After 1852 no one maintained the new route and it fell into disuse.",US-30,441.72,Bear Lake,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.236009,-111.233131
ID-461,ID,Harriman Wildlife Refuge,Geology / natural history,active,official,"Lodgepole pine forests and open meadows provide many opportunities to enjoy wildlife here, and fly fishing still is allowed in this region of scenic beauty. Moose, deer, and elk find plenty of food and shelter, while eagles, hawks, and owls thrive in open hunting grounds. Access is through Harriman State Park.",US-20 (Last Chance Fisherman Access),382.2,Fremont,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.355454,-111.414781
ID-462,ID,Harriman State Park,Geology / natural history,active,official,"Railroad magnate and diplomat W. Averell Harriman and his brother Roland donated the ranch to Idaho in 1977, thus preserving the area's remarkable wildlife and prompting development of a professionally managed state parks system.",US-20,377.98,Fremont,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.308568,-111.455184
ID-466,ID,Gold Rush Ferry,Mining / industry,active,official,"You still can follow their spectacular route to Weippe Prairie, where in 1805 Lewis and Clark met a Nez Perce band that helped save their expedition. Continuing on, you can reach Idaho's oldest public building - Pierce Courthouse, built in 1862. Take State Highway 11.",US-12,52.44,Lewis,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,46.379706,-116.177693
ID-468,ID,Logging Railroads,Railroad,removed,official,"A network of Pacific Northwest logging railroads hauled timber from rough mountain country to local sawmills for several decades prior to 1940. Owned by timber companies, these lines used small, powerful locomotives that could climb 10% grades and negotiate very sharp curves. An Ohio Match Company engine that used to operate near here is now included in a Potlatch Company display in Lewiston.",,,Kootenai,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.888303,-116.722893
ID-483,ID,New Plymouth,Pioneer / settlement,active,official,"Organizers and settlers came from: Cleveland, Boston, and Chicago to try out their plan for locating all their farmhouses in a central town. New Plymouth streets and parks still reflect that plan, but small, adjacent farms here have grown into a much larger irrigated tract.",US-30,26.53,Payette,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.970087,-116.819215
